"Start time: 2024-12-01 07:42:36"
"Start due to power on record",
"Device ID: "
"Sample rate per sec.: 1.000000"
"UTC Time","200psi 5v           "," 5psi 5v"," O2 electrochemical"," O2 ZrO2"," Mass Flow 5v","O2 Paramagnetic"
45628.10027777778,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10028935185,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10030092593,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10031250001,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10032407408,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10033564815,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10034722223,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10035879630,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10037037038,0.5090,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10038194444,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10039351852,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10040509260,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10041666667,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10042824074,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10043981482,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10045138889,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10046296297,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10047453704,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10048611111,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10049768519,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10050925926,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10052083334,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10053240741,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10054398148,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10055555556,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10056712963,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10057870371,0.5099,0.4921,-0.0008,1.8431,0.0072,-0.0003
45628.10059027778,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10060185185,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10061342593,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10062500001,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10063657408,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10064814815,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10065972222,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10067129630,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10068287038,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10069444445,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10070601852,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10071759260,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10072916667,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10074074075,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10075231482,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10076388889,0.5096,0.4921,-0.0008,1.8431,0.0072,0.0000
45628.10077546297,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10078703704,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10079861111,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10081018519,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10082175926,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10083333334,0.5099,0.4921,-0.0008,1.8431,0.0072,-0.0003
45628.10084490741,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10085648148,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10086805556,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10087962963,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10089120371,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10090277778,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10091435185,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10092592593,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10093750001,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10094907408,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10096064815,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10097222222,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10098379630,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10099537038,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10100694445,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10101851852,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10103009260,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10104166667,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10105324075,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10106481481,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10107638889,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10108796297,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10109953704,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10111111111,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10112268519,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10113425926,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10114583334,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10115740741,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10116898148,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10118055556,0.5090,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10119212963,0.5093,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10120370371,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10121527778,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10122685185,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10123842593,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10125000001,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10126157408,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10127314815,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10128472222,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10129629630,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10130787038,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10131944445,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10133101852,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10134259260,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10135416667,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10136574075,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10137731482,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10138888889,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10140046297,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10141203704,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10142361112,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10143518519,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10144675926,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10145833334,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10146990741,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10148148148,0.5093,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10149305556,0.5099,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10150462963,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10151620371,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10152777778,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10153935185,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10155092593,0.5099,0.4918,-0.0008,1.8431,0.0075,0.0000
45628.10156250000,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10157407408,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10158564815,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10159722222,0.5102,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10160879630,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10162037038,0.5102,0.4918,-0.0008,1.8428,0.0072,-0.0003
45628.10163194445,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10164351852,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10165509260,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10166666667,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10167824075,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10168981482,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10170138889,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10171296297,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10172453704,0.5099,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10173611112,0.5099,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10174768519,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10175925926,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10177083334,0.5099,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10178240741,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10179398148,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10180555556,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10181712963,0.5099,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10182870371,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10184027778,0.5096,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10185185185,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10186342593,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10187500000,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10188657408,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10189814815,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10190972222,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10192129630,0.5093,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10193287038,0.5096,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10194444445,0.5096,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10195601852,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10196759259,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10197916667,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10199074075,0.5099,0.4918,-0.0008,1.8428,0.0072,0.0000
45628.10200231482,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10201388889,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10202546297,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10203703704,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10204861112,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10206018519,0.5096,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10207175926,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10208333334,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10209490741,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10210648148,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10211805556,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10212962963,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10214120371,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10215277778,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10216435185,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10217592593,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10218750000,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10219907408,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10221064815,0.5093,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10222222222,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10223379630,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10224537038,0.5093,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10225694445,0.5096,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10226851852,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10228009259,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10229166667,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10230324075,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10231481482,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10232638889,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10233796297,0.5099,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10234953704,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10236111112,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10237268519,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10238425926,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10239583334,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10240740741,0.5099,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10241898149,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10243055556,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10244212963,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10245370371,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10246527778,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10247685185,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10248842593,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10250000000,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10251157408,0.5102,0.4918,-0.0011,1.8431,0.0072,0.0000
45628.10252314815,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10253472222,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10254629630,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10255787038,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10256944445,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10258101852,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10259259259,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10260416667,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10261574075,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10262731482,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10263888889,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10265046297,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10266203704,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10267361112,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10268518519,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10269675926,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10270833334,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10271990741,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10273148149,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10274305556,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10275462963,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10276620371,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10277777778,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10278935185,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10280092593,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10281250000,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10282407408,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10283564815,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10284722222,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10285879630,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10287037037,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10288194445,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10289351852,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10290509259,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10291666667,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10292824075,0.5109,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10293981482,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10295138889,0.5109,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10296296296,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10297453704,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10298611112,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10299768519,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10300925926,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10302083334,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10303240741,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10304398149,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10305555556,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10306712963,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10307870371,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10309027778,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10310185186,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10311342593,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10312500000,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10313657408,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10314814816,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10315972222,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10317129630,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10318287037,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10319444445,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10320601852,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10321759259,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10322916667,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10324074075,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10325231482,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10326388889,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10327546296,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10328703704,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10329861112,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10331018519,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10332175926,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10333333334,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10334490741,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10335648149,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10336805556,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10337962963,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10339120371,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10340277778,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10341435186,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10342592593,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10343750000,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10344907408,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10346064816,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10347222222,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10348379630,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10349537037,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10350694445,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10351851852,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10353009259,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10354166667,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10355324075,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10356481482,0.5109,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10357638889,0.5109,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10358796296,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10359953704,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10361111112,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10362268519,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10363425926,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10364583334,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10365740741,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10366898149,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10368055556,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10369212963,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10370370371,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10371527778,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10372685186,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10373842593,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10375000000,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10376157408,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10377314815,0.5102,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10378472223,0.5102,0.4915,-0.0008,1.8431,0.0072,0.0000
45628.10379629630,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10380787037,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10381944445,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10383101852,0.5109,0.4915,-0.0008,1.8431,0.0072,-0.0003
45628.10384259259,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10385416667,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10386574074,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10387731482,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10388888889,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10390046296,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10391203704,0.5099,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10392361112,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10393518519,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10394675926,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10395833334,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10396990741,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10398148149,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10399305556,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10400462963,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10401620371,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10402777778,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10403935186,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10405092593,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10406250000,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10407407408,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10408564815,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10409722223,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10410879630,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10412037037,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10413194445,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10414351853,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10415509259,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10416666667,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10417824074,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10418981482,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10420138889,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10421296296,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10422453704,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10423611112,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10424768519,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10425925926,0.5102,0.4918,-0.0008,1.8431,0.0072,0.0000
45628.10427083333,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10428240741,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10429398149,0.5099,0.4918,-0.0008,1.8431,0.0072,-0.0003
45628.10430555556,0.5102,0.4918,-0.0008,1.8431,0.0072,-0.0003
